ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051051	negative regulation of transport	2/35	479/18903	0.2221225134263989	0.3415657517783304	0.2852814803357921	STC1/BAG3	2
GO:0006275	regulation of DNA replication	1/35	136/18903	0.22349366476236188	0.34259687168901237	0.2861426890869375	GLI2	1
GO:0007498	mesoderm development	1/35	136/18903	0.22349366476236188	0.34259687168901237	0.2861426890869375	ITGB4	1
GO:0009581	detection of external stimulus	1/35	137/18903	0.22494183025142855	0.3437392343529643	0.28709680966300755	RGR	1
GO:0061041	regulation of wound healing	1/35	137/18903	0.22494183025142855	0.3437392343529643	0.28709680966300755	FGA	1
GO:0030879	mammary gland development	1/35	138/18903	0.22638737197269065	0.34496407585255323	0.2881198179545596	GLI2	1
GO:0001819	positive regulation of cytokine production	2/35	486/18903	0.22691866019574342	0.34496407585255323	0.2881198179545596	IL21/IL1RL1	2
GO:0003158	endothelium development	1/35	139/18903	0.22783029454028747	0.34496407585255323	0.2881198179545596	STC1	1
GO:0008203	cholesterol metabolic process	1/35	139/18903	0.22783029454028747	0.34496407585255323	0.2881198179545596	NPC1L1	1
GO:0002705	positive regulation of leukocyte mediated immunity	1/35	140/18903	0.22927060256049037	0.34496407585255323	0.2881198179545596	IL21	1
GO:0009582	detection of abiotic stimulus	1/35	140/18903	0.22927060256049037	0.34496407585255323	0.2881198179545596	RGR	1
GO:0030833	regulation of actin filament polymerization	1/35	140/18903	0.22927060256049037	0.34496407585255323	0.2881198179545596	CSF3	1
GO:0034341	response to interferon-gamma	1/35	140/18903	0.22927060256049037	0.34496407585255323	0.2881198179545596	CCL4	1
GO:0042157	lipoprotein metabolic process	1/35	140/18903	0.22927060256049037	0.34496407585255323	0.2881198179545596	NPC1L1	1
GO:0060048	cardiac muscle contraction	1/35	140/18903	0.22927060256049037	0.34496407585255323	0.2881198179545596	STC1	1
GO:0006986	response to unfolded protein	1/35	141/18903	0.23070830063171488	0.345532493136014	0.2885945696626272	BAG3	1
GO:0007093	mitotic cell cycle checkpoint signaling	1/35	141/18903	0.23070830063171488	0.345532493136014	0.2885945696626272	MUC1	1
GO:0070555	response to interleukin-1	1/35	141/18903	0.23070830063171488	0.345532493136014	0.2885945696626272	CCL4	1
GO:0014074	response to purine-containing compound	1/35	142/18903	0.2321433933445325	0.345617524564967	0.28866558934712566	STC1	1
GO:0042552	myelination	1/35	142/18903	0.2321433933445325	0.345617524564967	0.28866558934712566	ITGB4	1
GO:0051384	response to glucocorticoid	1/35	142/18903	0.2321433933445325	0.345617524564967	0.28866558934712566	STC1	1
GO:0033135	regulation of peptidyl-serine phosphorylation	1/35	143/18903	0.23357588528168627	0.345617524564967	0.28866558934712566	CSF3	1
GO:0046165	alcohol biosynthetic process	1/35	143/18903	0.23357588528168627	0.345617524564967	0.28866558934712566	NPC1L1	1
GO:0055076	transition metal ion homeostasis	1/35	143/18903	0.23357588528168627	0.345617524564967	0.28866558934712566	CP	1
GO:0055123	digestive system development	1/35	143/18903	0.23357588528168627	0.345617524564967	0.28866558934712566	GLI2	1
GO:0007224	smoothened signaling pathway	1/35	144/18903	0.23500578101810132	0.345617524564967	0.28866558934712566	GLI2	1
GO:0007272	ensheathment of neurons	1/35	144/18903	0.23500578101810132	0.345617524564967	0.28866558934712566	ITGB4	1
GO:0008366	axon ensheathment	1/35	144/18903	0.23500578101810132	0.345617524564967	0.28866558934712566	ITGB4	1
GO:0010508	positive regulation of autophagy	1/35	144/18903	0.23500578101810132	0.345617524564967	0.28866558934712566	BAG3	1
GO:0050921	positive regulation of chemotaxis	1/35	144/18903	0.23500578101810132	0.345617524564967	0.28866558934712566	CCL4	1
GO:0045089	positive regulation of innate immune response	1/35	145/18903	0.23643308512089778	0.3471945304027598	0.28998273123726365	IL21	1
GO:0050671	positive regulation of lymphocyte proliferation	1/35	146/18903	0.2378578021494071	0.34772037444263104	0.2904219250537959	IL21	1
GO:0060294	cilium movement involved in cell motility	1/35	146/18903	0.2378578021494071	0.34772037444263104	0.2904219250537959	TEKT4	1
GO:0072073	kidney epithelium development	1/35	146/18903	0.2378578021494071	0.34772037444263104	0.2904219250537959	HS3ST3B1	1
GO:0035296	regulation of tube diameter	1/35	147/18903	0.23927993665517933	0.3482377649535199	0.29085405834025563	FGA	1
GO:0051592	response to calcium ion	1/35	147/18903	0.23927993665517933	0.3482377649535199	0.29085405834025563	FGA	1
GO:0097746	blood vessel diameter maintenance	1/35	147/18903	0.23927993665517933	0.3482377649535199	0.29085405834025563	FGA	1
GO:0002687	positive regulation of leukocyte migration	1/35	148/18903	0.24069949318200112	0.34926424975073755	0.2917113957664109	CCL4	1
GO:0035150	regulation of tube size	1/35	148/18903	0.24069949318200112	0.34926424975073755	0.2917113957664109	FGA	1
GO:0032946	positive regulation of mononuclear cell proliferation	1/35	149/18903	0.24211647626590538	0.350280937556295	0.2925605505797923	IL21	1
GO:1902652	secondary alcohol metabolic process	1/35	149/18903	0.24211647626590538	0.350280937556295	0.2925605505797923	NPC1L1	1
GO:0043535	regulation of blood vessel endothelial cell migration	1/35	150/18903	0.2435308904351865	0.3518068107025294	0.29383498558299737	MIR126	1
GO:0030183	B cell differentiation	1/35	152/18903	0.24635203010442852	0.3548339991783963	0.2963633444865306	IL21	1
GO:0072006	nephron development	1/35	152/18903	0.24635203010442852	0.3548339991783963	0.2963633444865306	HS3ST3B1	1
GO:0030902	hindbrain development	1/35	153/18903	0.24775876462239255	0.35633539970691164	0.29761733954640346	GLI2	1
GO:0016125	sterol metabolic process	1/35	154/18903	0.24916294826176422	0.3578287274596262	0.2988645920876869	NPC1L1	1
GO:2001236	regulation of extrinsic apoptotic signaling pathway	1/35	155/18903	0.25056458551232863	0.3593140243857147	0.30010513714703974	FGA	1
GO:0090316	positive regulation of intracellular protein transport	1/35	157/18903	0.2533602387678767	0.3627910886017327	0.30300923986109635	BAG3	1
GO:0097530	granulocyte migration	1/35	158/18903	0.2547542637141652	0.3641141764983843	0.30411430520153504	CCL4	1
GO:0001539	cilium or flagellum-dependent cell motility	1/35	159/18903	0.2561457601542826	0.3641141764983843	0.30411430520153504	TEKT4	1
GO:0007605	sensory perception of sound	1/35	159/18903	0.2561457601542826	0.3641141764983843	0.30411430520153504	TMPRSS3	1
GO:0008064	regulation of actin polymerization or depolymerization	1/35	159/18903	0.2561457601542826	0.3641141764983843	0.30411430520153504	CSF3	1
GO:0060285	cilium-dependent cell motility	1/35	159/18903	0.2561457601542826	0.3641141764983843	0.30411430520153504	TEKT4	1
GO:0016241	regulation of macroautophagy	1/35	160/18903	0.25753473253982484	0.36555728363417805	0.30531961263601576	BAG3	1
GO:0030832	regulation of actin filament length	1/35	162/18903	0.26030512291557517	0.36842027526980103	0.3077108315675015	CSF3	1
GO:0046488	phosphatidylinositol metabolic process	1/35	162/18903	0.26030512291557517	0.36842027526980103	0.3077108315675015	SOCS3	1
GO:0035966	response to topologically incorrect protein	1/35	163/18903	0.2616865497710237	0.36984023941627336	0.3088968095867271	BAG3	1
GO:0021915	neural tube development	1/35	164/18903	0.26306547030240124	0.3707176224146231	0.3096296146741444	GLI2	1
GO:0055067	monovalent inorganic cation homeostasis	1/35	164/18903	0.26306547030240124	0.3707176224146231	0.3096296146741444	TMPRSS3	1
GO:0006606	protein import into nucleus	1/35	165/18903	0.26444188892342735	0.3710533247734748	0.3099099989497541	BAG3	1
GO:0031960	response to corticosteroid	1/35	165/18903	0.26444188892342735	0.3710533247734748	0.3099099989497541	STC1	1
GO:0051168	nuclear export	1/35	165/18903	0.26444188892342735	0.3710533247734748	0.3099099989497541	BAG3	1
GO:0043271	negative regulation of ion transport	1/35	167/18903	0.26718723805163125	0.3738327880035699	0.3122314535472719	STC1	1
GO:0070665	positive regulation of leukocyte proliferation	1/35	167/18903	0.26718723805163125	0.3738327880035699	0.3122314535472719	IL21	1
GO:0010970	transport along microtubule	1/35	168/18903	0.2685561773486099	0.3752113449242008	0.3133828475526637	BAG3	1
GO:0051170	import into nucleus	1/35	169/18903	0.26992263231486546	0.376582502716032	0.3145280616808103	BAG3	1
GO:0030041	actin filament polymerization	1/35	170/18903	0.2712866073265543	0.3779462990959688	0.3156671274335075	CSF3	1
GO:1903034	regulation of response to wounding	1/35	172/18903	0.2740071349534928	0.3806519573643693	0.31792693888144513	FGA	1
GO:2001242	regulation of intrinsic apoptotic signaling pathway	1/35	172/18903	0.2740071349534928	0.3806519573643693	0.31792693888144513	MUC1	1
GO:0072331	signal transduction by p53 class mediator	1/35	173/18903	0.2753636962837278	0.3817066341289479	0.3188078227145233	MUC1	1
GO:0006937	regulation of muscle contraction	1/35	174/18903	0.27671779508939065	0.3817066341289479	0.3188078227145233	STC1	1
GO:0021953	central nervous system neuron differentiation	1/35	174/18903	0.27671779508939065	0.3817066341289479	0.3188078227145233	GLI2	1
GO:0046631	alpha-beta T cell activation	1/35	174/18903	0.27671779508939065	0.3817066341289479	0.3188078227145233	IL21	1
GO:0055088	lipid homeostasis	1/35	174/18903	0.27671779508939065	0.3817066341289479	0.3188078227145233	NPC1L1	1
GO:0009267	cellular response to starvation	1/35	175/18903	0.278069435709385	0.3821977801129305	0.3192180361291939	SLC34A1	1
GO:0031056	regulation of histone modification	1/35	175/18903	0.278069435709385	0.3821977801129305	0.3192180361291939	MUC1	1
GO:0010634	positive regulation of epithelial cell migration	1/35	176/18903	0.27941862247519966	0.3821977801129305	0.3192180361291939	MIR126	1
GO:0050680	negative regulation of epithelial cell proliferation	1/35	176/18903	0.27941862247519966	0.3821977801129305	0.3192180361291939	MIR126	1
GO:1901136	carbohydrate derivative catabolic process	1/35	176/18903	0.27941862247519966	0.3821977801129305	0.3192180361291939	CHI3L2	1
GO:1902905	positive regulation of supramolecular fiber organization	1/35	176/18903	0.27941862247519966	0.3821977801129305	0.3192180361291939	CSF3	1
GO:0043534	blood vessel endothelial cell migration	1/35	177/18903	0.2807653597109212	0.38289443340990625	0.3197998927199303	MIR126	1
GO:0051099	positive regulation of binding	1/35	177/18903	0.2807653597109212	0.38289443340990625	0.3197998927199303	CSF3	1
GO:0006694	steroid biosynthetic process	1/35	178/18903	0.28210965173324964	0.38289443340990625	0.3197998927199303	NPC1L1	1
GO:0048736	appendage development	1/35	178/18903	0.28210965173324964	0.38289443340990625	0.3197998927199303	ITGB4	1
GO:0060173	limb development	1/35	178/18903	0.28210965173324964	0.38289443340990625	0.3197998927199303	ITGB4	1
GO:0002706	regulation of lymphocyte mediated immunity	1/35	179/18903	0.2834515028515052	0.38289443340990625	0.3197998927199303	IL21	1
GO:0045580	regulation of T cell differentiation	1/35	179/18903	0.2834515028515052	0.38289443340990625	0.3197998927199303	GLI2	1
GO:0048771	tissue remodeling	1/35	179/18903	0.2834515028515052	0.38289443340990625	0.3197998927199303	IL21	1
GO:0090276	regulation of peptide hormone secretion	1/35	179/18903	0.2834515028515052	0.38289443340990625	0.3197998927199303	FGA	1
GO:0016573	histone acetylation	1/35	180/18903	0.28479091736764506	0.38311625472566285	0.31998516162642815	MUC1	1
GO:0035265	organ growth	1/35	180/18903	0.28479091736764506	0.38311625472566285	0.31998516162642815	STC1	1
GO:0050954	sensory perception of mechanical stimulus	1/35	180/18903	0.28479091736764506	0.38311625472566285	0.31998516162642815	TMPRSS3	1
GO:0006941	striated muscle contraction	1/35	181/18903	0.2861278995762724	0.38350503594394353	0.3203098782612207	STC1	1
GO:0042770	signal transduction in response to DNA damage	1/35	181/18903	0.2861278995762724	0.38350503594394353	0.3203098782612207	MUC1	1
GO:0002791	regulation of peptide secretion	1/35	182/18903	0.2874624537646515	0.38350503594394353	0.3203098782612207	FGA	1
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1/35	182/18903	0.2874624537646515	0.38350503594394353	0.3203098782612207	IL1RL1	1
GO:0042129	regulation of T cell proliferation	1/35	182/18903	0.2874624537646515	0.38350503594394353	0.3203098782612207	IL21	1
GO:0001936	regulation of endothelial cell proliferation	1/35	183/18903	0.2887945842127171	0.38350503594394353	0.3203098782612207	MIR126	1
GO:0007219	Notch signaling pathway	1/35	183/18903	0.2887945842127171	0.38350503594394353	0.3203098782612207	MIR126	1
GO:0035725	sodium ion transmembrane transport	1/35	184/18903	0.2901242951930886	0.38350503594394353	0.3203098782612207	SLC34A1	1
GO:0090087	regulation of peptide transport	1/35	184/18903	0.2901242951930886	0.38350503594394353	0.3203098782612207	FGA	1
GO:1902107	positive regulation of leukocyte differentiation	1/35	184/18903	0.2901242951930886	0.38350503594394353	0.3203098782612207	GLI2	1
GO:1903708	positive regulation of hemopoiesis	1/35	184/18903	0.2901242951930886	0.38350503594394353	0.3203098782612207	GLI2	1
GO:0002040	sprouting angiogenesis	1/35	185/18903	0.2914515909710811	0.38350503594394353	0.3203098782612207	MIR126	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	1/35	185/18903	0.2914515909710811	0.38350503594394353	0.3203098782612207	MUC1	1
GO:0000075	cell cycle checkpoint signaling	1/35	186/18903	0.2927764758047178	0.38350503594394353	0.3203098782612207	MUC1	1
GO:0009266	response to temperature stimulus	1/35	186/18903	0.2927764758047178	0.38350503594394353	0.3203098782612207	BAG3	1
GO:0015698	inorganic anion transport	1/35	186/18903	0.2927764758047178	0.38350503594394353	0.3203098782612207	SLC34A1	1
GO:0018393	internal peptidyl-lysine acetylation	1/35	186/18903	0.2927764758047178	0.38350503594394353	0.3203098782612207	MUC1	1
GO:0034767	positive regulation of ion transmembrane transport	1/35	186/18903	0.2927764758047178	0.38350503594394353	0.3203098782612207	SLC34A1	1
GO:0002700	regulation of production of molecular mediator of immune response	1/35	187/18903	0.29409895394474195	0.38350503594394353	0.3203098782612207	IL21	1
GO:0030324	lung development	1/35	187/18903	0.29409895394474195	0.38350503594394353	0.3203098782612207	GLI2	1
GO:0045766	positive regulation of angiogenesis	1/35	187/18903	0.29409895394474195	0.38350503594394353	0.3203098782612207	MIR126	1
GO:0048469	cell maturation	1/35	187/18903	0.29409895394474195	0.38350503594394353	0.3203098782612207	IL21	1
GO:1904018	positive regulation of vasculature development	1/35	187/18903	0.29409895394474195	0.38350503594394353	0.3203098782612207	MIR126	1
GO:0002833	positive regulation of response to biotic stimulus	1/35	188/18903	0.2954190296346296	0.3838736766589509	0.3206177732077773	IL21	1
GO:0006475	internal protein amino acid acetylation	1/35	188/18903	0.2954190296346296	0.3838736766589509	0.3206177732077773	MUC1	1
GO:0001906	cell killing	1/35	189/18903	0.2967367071106001	0.3838736766589509	0.3206177732077773	IL21	1
GO:0006839	mitochondrial transport	1/35	189/18903	0.2967367071106001	0.3838736766589509	0.3206177732077773	BAG3	1
GO:0007286	spermatid development	1/35	189/18903	0.2967367071106001	0.3838736766589509	0.3206177732077773	TSSK2	1
GO:0071478	cellular response to radiation	1/35	189/18903	0.2967367071106001	0.3838736766589509	0.3206177732077773	RGR	1
GO:0050777	negative regulation of immune response	1/35	190/18903	0.29805199060162946	0.3850658478314315	0.32161349469076617	IL1RL1	1
GO:0030323	respiratory tube development	1/35	191/18903	0.29936488432946295	0.3862517900715235	0.32260401366430125	GLI2	1
GO:0031334	positive regulation of protein-containing complex assembly	1/35	192/18903	0.3006753925086243	0.3874315334300851	0.3235893552273663	CSF3	1
GO:1901991	negative regulation of mitotic cell cycle phase transition	1/35	194/18903	0.30328926904300346	0.39028540147902285	0.325972953985278	MUC1	1
GO:0003341	cilium movement	1/35	195/18903	0.30459264579127954	0.3909338682203036	0.3265145643514753	TEKT4	1
GO:0051495	positive regulation of cytoskeleton organization	1/35	195/18903	0.30459264579127954	0.3909338682203036	0.3265145643514753	CSF3	1
GO:0007369	gastrulation	1/35	196/18903	0.30589365377702404	0.3915759075836774	0.32705080646317264	ITGB4	1
GO:0048515	spermatid differentiation	1/35	196/18903	0.30589365377702404	0.3915759075836774	0.32705080646317264	TSSK2	1
GO:0018394	peptidyl-lysine acetylation	1/35	197/18903	0.30719229717884167	0.3927242701188328	0.328009938232929	MUC1	1
GO:0002819	regulation of adaptive immune response	1/35	198/18903	0.3084885801681895	0.39335310482984265	0.32853515159612307	IL1RL1	1
GO:0071248	cellular response to metal ion	1/35	198/18903	0.3084885801681895	0.39335310482984265	0.32853515159612307	SLC34A1	1
GO:0001935	endothelial cell proliferation	1/35	199/18903	0.3097825069093876	0.3939756719861912	0.3290551301918894	MIR126	1
GO:0032388	positive regulation of intracellular transport	1/35	199/18903	0.3097825069093876	0.3939756719861912	0.3290551301918894	BAG3	1
GO:0008154	actin polymerization or depolymerization	1/35	200/18903	0.31107408155963223	0.3945920256359537	0.3295699191620925	CSF3	1
GO:0043393	regulation of protein binding	1/35	200/18903	0.31107408155963223	0.3945920256359537	0.3295699191620925	CSF3	1
GO:0032271	regulation of protein polymerization	1/35	201/18903	0.3123633082690055	0.39520221925884524	0.330079563173893	CSF3	1
GO:0051216	cartilage development	1/35	201/18903	0.3123633082690055	0.39520221925884524	0.330079563173893	STC1	1
GO:0098739	import across plasma membrane	1/35	202/18903	0.3136501911804903	0.3963176834296118	0.3310112176745009	SLC34A1	1
GO:1903828	negative regulation of protein localization	1/35	203/18903	0.31493473442997877	0.39742731648067	0.33193800192551925	BAG3	1
GO:0071674	mononuclear cell migration	1/35	206/18903	0.31877436745930277	0.4017542930092759	0.33555196574663454	CCL4	1
GO:0002285	lymphocyte activation involved in immune response	1/35	207/18903	0.3200495932783607	0.4028423452075119	0.3364607253051656	IL21	1
GO:0019722	calcium-mediated signaling	1/35	208/18903	0.32132250000895846	0.4028889807804633	0.336499676122742	CCL4	1
GO:0030705	cytoskeleton-dependent intracellular transport	1/35	208/18903	0.32132250000895846	0.4028889807804633	0.336499676122742	BAG3	1
GO:0032869	cellular response to insulin stimulus	1/35	208/18903	0.32132250000895846	0.4028889807804633	0.336499676122742	SOCS3	1
GO:0071383	cellular response to steroid hormone stimulus	1/35	209/18903	0.32259309174469986	0.40344762624848657	0.33696626624564163	STC1	1
GO:0099111	microtubule-based transport	1/35	209/18903	0.32259309174469986	0.40344762624848657	0.33696626624564163	BAG3	1
GO:0045619	regulation of lymphocyte differentiation	1/35	210/18903	0.32386137257218117	0.40451650367253283	0.3378590107091653	GLI2	1
GO:0009612	response to mechanical stimulus	1/35	211/18903	0.32512734657100284	0.404547767107431	0.3378851224576112	BAG3	1
GO:0042594	response to starvation	1/35	211/18903	0.32512734657100284	0.404547767107431	0.3378851224576112	SLC34A1	1
GO:0060541	respiratory system development	1/35	211/18903	0.32512734657100284	0.404547767107431	0.3378851224576112	GLI2	1
GO:0042098	T cell proliferation	1/35	212/18903	0.32639101781378144	0.40462316476039334	0.33794809584981733	IL21	1
GO:0002064	epithelial cell development	1/35	213/18903	0.3276523903661607	0.40462316476039334	0.33794809584981733	STC1	1
GO:0007033	vacuole organization	1/35	213/18903	0.3276523903661607	0.40462316476039334	0.33794809584981733	BAG3	1
GO:0017157	regulation of exocytosis	1/35	213/18903	0.3276523903661607	0.40462316476039334	0.33794809584981733	FGA	1
GO:1902806	regulation of cell cycle G1/S phase transition	1/35	213/18903	0.3276523903661607	0.40462316476039334	0.33794809584981733	MUC1	1
GO:0008016	regulation of heart contraction	1/35	214/18903	0.32891146828682283	0.40462316476039334	0.33794809584981733	STC1	1
GO:0045637	regulation of myeloid cell differentiation	1/35	214/18903	0.32891146828682283	0.40462316476039334	0.33794809584981733	CSF3	1
GO:0046474	glycerophospholipid biosynthetic process	1/35	214/18903	0.32891146828682283	0.40462316476039334	0.33794809584981733	SOCS3	1
GO:0050821	protein stabilization	1/35	214/18903	0.32891146828682283	0.40462316476039334	0.33794809584981733	BAG3	1
GO:0002573	myeloid leukocyte differentiation	1/35	218/18903	0.33392491458297846	0.40975980735527345	0.3422383064338524	CSF3	1
GO:1901215	negative regulation of neuron death	1/35	218/18903	0.33392491458297846	0.40975980735527345	0.3422383064338524	CSF3	1
GO:0002377	immunoglobulin production	1/35	219/18903	0.3351725799824753	0.41077541757250735	0.3430865612272799	IL21	1
GO:0007601	visual perception	1/35	220/18903	0.33641797495681747	0.4117857065178567	0.3439303716046247	RGR	1
GO:0010810	regulation of cell-substrate adhesion	1/35	222/18903	0.33890196966428365	0.41379041988972465	0.34560474204544867	FGA	1
GO:0071222	cellular response to lipopolysaccharide	1/35	222/18903	0.33890196966428365	0.41379041988972465	0.34560474204544867	CSF3	1
GO:0006457	protein folding	1/35	223/18903	0.34014057739736836	0.41478489363419735	0.34643534330011533	BAG3	1
GO:0050679	positive regulation of epithelial cell proliferation	1/35	224/18903	0.34137693070524233	0.4152089105727631	0.3467894894031474	MIR126	1
GO:0050953	sensory perception of light stimulus	1/35	224/18903	0.34137693070524233	0.4152089105727631	0.3467894894031474	RGR	1
GO:0007596	blood coagulation	1/35	225/18903	0.34261103357077693	0.4152089105727631	0.3467894894031474	FGA	1
GO:0030072	peptide hormone secretion	1/35	225/18903	0.34261103357077693	0.4152089105727631	0.3467894894031474	FGA	1
GO:0033157	regulation of intracellular protein transport	1/35	225/18903	0.34261103357077693	0.4152089105727631	0.3467894894031474	BAG3	1
GO:0046777	protein autophosphorylation	1/35	226/18903	0.3438428899700179	0.41618607226568993	0.3476056313401953	TSSK2	1
GO:0010001	glial cell differentiation	1/35	227/18903	0.3450725038721997	0.4166430972679152	0.3479873463350578	ITGB4	1
GO:0048705	skeletal system morphogenesis	1/35	227/18903	0.3450725038721997	0.4166430972679152	0.3479873463350578	STC1	1
GO:0071241	cellular response to inorganic substance	1/35	229/18903	0.34752502002832864	0.4184221322209811	0.3494732263518258	SLC34A1	1
GO:0002790	peptide secretion	1/35	230/18903	0.34874793018678485	0.4184221322209811	0.3494732263518258	FGA	1
GO:0006473	protein acetylation	1/35	230/18903	0.34874793018678485	0.4184221322209811	0.3494732263518258	MUC1	1
GO:0050817	coagulation	1/35	230/18903	0.34874793018678485	0.4184221322209811	0.3494732263518258	FGA	1
GO:0050920	regulation of chemotaxis	1/35	230/18903	0.34874793018678485	0.4184221322209811	0.3494732263518258	CCL4	1
GO:0002685	regulation of leukocyte migration	1/35	231/18903	0.34996861365722143	0.4184221322209811	0.3494732263518258	CCL4	1
GO:0007599	hemostasis	1/35	231/18903	0.34996861365722143	0.4184221322209811	0.3494732263518258	FGA	1
GO:0031669	cellular response to nutrient levels	1/35	231/18903	0.34996861365722143	0.4184221322209811	0.3494732263518258	SLC34A1	1
GO:0060348	bone development	1/35	233/18903	0.3524033162686593	0.4202159923552841	0.3509714886101609	STC1	1
GO:0007163	establishment or maintenance of cell polarity	1/35	234/18903	0.3536173432601215	0.4202159923552841	0.3509714886101609	CCL4	1
GO:0046883	regulation of hormone secretion	1/35	234/18903	0.3536173432601215	0.4202159923552841	0.3509714886101609	FGA	1
GO:0071219	cellular response to molecule of bacterial origin	1/35	234/18903	0.3536173432601215	0.4202159923552841	0.3509714886101609	CSF3	1
GO:0071356	cellular response to tumor necrosis factor	1/35	234/18903	0.3536173432601215	0.4202159923552841	0.3509714886101609	CCL4	1
GO:0007411	axon guidance	1/35	236/18903	0.3560387681902495	0.42247491912021307	0.35285818236711375	GLI2	1
GO:0002274	myeloid leukocyte activation	1/35	237/18903	0.3572461739390759	0.42247491912021307	0.35285818236711375	IL1RL1	1
GO:0034764	positive regulation of transmembrane transport	1/35	237/18903	0.3572461739390759	0.42247491912021307	0.35285818236711375	SLC34A1	1
GO:0097485	neuron projection guidance	1/35	237/18903	0.3572461739390759	0.42247491912021307	0.35285818236711375	GLI2	1
GO:0050670	regulation of lymphocyte proliferation	1/35	239/18903	0.35965439147947	0.42480917254459133	0.35480779022129255	IL21	1
GO:0030595	leukocyte chemotaxis	1/35	240/18903	0.36085521104109775	0.425200477588185	0.3551346147975801	CCL4	1
GO:0045088	regulation of innate immune response	1/35	240/18903	0.36085521104109775	0.425200477588185	0.3551346147975801	IL21	1
GO:0002703	regulation of leukocyte mediated immunity	1/35	241/18903	0.3620538429659522	0.42558732983257364	0.35545772032082357	IL21	1
GO:0006354	DNA-templated transcription elongation	1/35	241/18903	0.3620538429659522	0.42558732983257364	0.35545772032082357	MUC1	1
GO:0097529	myeloid leukocyte migration	1/35	242/18903	0.3632502911224301	0.42648113411492994	0.3562042407417777	CCL4	1
GO:0032944	regulation of mononuclear cell proliferation	1/35	243/18903	0.3644445593722945	0.4273702386883741	0.35694683588653364	IL21	1
GO:1901617	organic hydroxy compound biosynthetic process	1/35	245/18903	0.36682657156613085	0.4296483676547018	0.3588495676461615	NPC1L1	1
GO:0001649	osteoblast differentiation	1/35	246/18903	0.36801432320056027	0.4300095676106905	0.3591512479452114	GLI2	1
GO:0045930	negative regulation of mitotic cell cycle	1/35	246/18903	0.36801432320056027	0.4300095676106905	0.3591512479452114	MUC1	1
GO:0000082	G1/S transition of mitotic cell cycle	1/35	250/18903	0.3727437227362732	0.4329493596627972	0.3616066118806701	MUC1	1
GO:0009636	response to toxic substance	1/35	250/18903	0.3727437227362732	0.4329493596627972	0.3616066118806701	CCL4	1
GO:0016485	protein processing	1/35	250/18903	0.3727437227362732	0.4329493596627972	0.3616066118806701	FGA	1
GO:0060047	heart contraction	1/35	250/18903	0.3727437227362732	0.4329493596627972	0.3616066118806701	STC1	1
GO:0071695	anatomical structure maturation	1/35	250/18903	0.3727437227362732	0.4329493596627972	0.3616066118806701	IL21	1
GO:0098657	import into cell	1/35	252/18903	0.3750955117448652	0.4351641880029397	0.36345647388901225	SLC34A1	1
GO:0097305	response to alcohol	1/35	253/18903	0.37626819187402305	0.4358147367062284	0.3639998231450149	CSF3	1
GO:0015833	peptide transport	1/35	254/18903	0.3774387341412837	0.4358147367062284	0.3639998231450149	FGA	1
GO:0034612	response to tumor necrosis factor	1/35	254/18903	0.3774387341412837	0.4358147367062284	0.3639998231450149	CCL4	1
GO:0045017	glycerolipid biosynthetic process	1/35	254/18903	0.3774387341412837	0.4358147367062284	0.3639998231450149	SOCS3	1
GO:0006814	sodium ion transport	1/35	255/18903	0.3786071423296613	0.43664833160189714	0.36469605567008095	SLC34A1	1
GO:0090257	regulation of muscle system process	1/35	256/18903	0.3797734202156793	0.43747750879968705	0.3653885984593232	STC1	1
GO:0050708	regulation of protein secretion	1/35	257/18903	0.3809375715693799	0.4383022882292395	0.3660774681583144	FGA	1
GO:0008654	phospholipid biosynthetic process	1/35	259/18903	0.38325950972765754	0.4404556997810213	0.36787603382851425	SOCS3	1
GO:0002699	positive regulation of immune effector process	1/35	261/18903	0.3855729868356237	0.4415578233316627	0.36879654601805006	IL21	1
GO:0003015	heart process	1/35	261/18903	0.3855729868356237	0.4415578233316627	0.36879654601805006	STC1	1
GO:0071216	cellular response to biotic stimulus	1/35	261/18903	0.3855729868356237	0.4415578233316627	0.36879654601805006	CSF3	1
GO:0031668	cellular response to extracellular stimulus	1/35	262/18903	0.38672656185229326	0.4423609093468337	0.3694672970112399	SLC34A1	1
GO:0051091	positive regulation of DNA-binding transcription factor activity	1/35	266/18903	0.391319858661175	0.4465703871302557	0.3729831238974045	CSF3	1
GO:0098656	anion transmembrane transport	1/35	266/18903	0.391319858661175	0.4465703871302557	0.3729831238974045	SLC34A1	1
GO:0032868	response to insulin	1/35	269/18903	0.3947428817889398	0.4494278677410746	0.37536973992796685	SOCS3	1
GO:0070663	regulation of leukocyte proliferation	1/35	269/18903	0.3947428817889398	0.4494278677410746	0.37536973992796685	IL21	1
GO:0003018	vascular process in circulatory system	1/35	270/18903	0.3958797283670973	0.45019810970118734	0.37601305901207777	FGA	1
GO:0043543	protein acylation	1/35	272/18903	0.3981472019188811	0.45172617572699036	0.37728932554530686	MUC1	1
GO:1901988	negative regulation of cell cycle phase transition	1/35	272/18903	0.3981472019188811	0.45172617572699036	0.37728932554530686	MUC1	1
